inventory_id,signature_id,ambiguity_kind,classmark,cudl_label,fist_signature_ids,fist_inventory_ids,leading_char,pattern_guess
,,no_fist_match,or1081.242,MS-OR-01081-00002-00042,,,,or_single_segment
,,no_fist_match,or1081.243,MS-OR-01081-00002-00043,,,,or_single_segment
,,no_fist_match,or1081.244,MS-OR-01081-00002-00044,,,,or_single_segment
,,no_fist_match,or1081.245,MS-OR-01081-00002-00045,,,,or_single_segment
,,no_fist_match,or1081.246,MS-OR-01081-00002-00046,,,,or_single_segment
,,no_fist_match,or1081.247,MS-OR-01081-00002-00047,,,,or_single_segment
,,no_fist_match,or1081.248,MS-OR-01081-00002-00048,,,,or_single_segment
,,no_fist_match,or1081.249,MS-OR-01081-00002-00049,,,,or_single_segment
,,no_fist_match,or1081.250,MS-OR-01081-00002-00050,,,,or_single_segment
,,no_fist_match,or1081.251,MS-OR-01081-00002-00051,,,,or_single_segment
,,no_fist_match,or1081.252,MS-OR-01081-00002-00052,,,,or_single_segment
,,no_fist_match,or1081.253,MS-OR-01081-00002-00053,,,,or_single_segment
,,no_fist_match,or1081.254,MS-OR-01081-00002-00054,,,,or_single_segment
,,no_fist_match,or1081.255,MS-OR-01081-00002-00055,,,,or_single_segment
,,no_fist_match,or1081.256,MS-OR-01081-00002-00056,,,,or_single_segment
,,no_fist_match,or1081.257,MS-OR-01081-00002-00057,,,,or_single_segment
,,no_fist_match,or1081.258,MS-OR-01081-00002-00058,,,,or_single_segment
,,no_fist_match,or1081.259,MS-OR-01081-00002-00059,,,,or_single_segment
,,no_fist_match,or1081.260,MS-OR-01081-00002-00060,,,,or_single_segment
,,no_fist_match,or1081.261,MS-OR-01081-00002-00061,,,,or_single_segment
,,no_fist_match,or1081.262,MS-OR-01081-00002-00062,,,,or_single_segment
,,no_fist_match,or1081.263,MS-OR-01081-00002-00063,,,,or_single_segment
,,no_fist_match,or1081.264,MS-OR-01081-00002-00064,,,,or_single_segment
,,no_fist_match,or1081.265,MS-OR-01081-00002-00065,,,,or_single_segment
,,no_fist_match,or1081.266,MS-OR-01081-00002-00066,,,,or_single_segment
,,no_fist_match,or1081.267,MS-OR-01081-00002-00067,,,,or_single_segment
,,no_fist_match,or1081.268,MS-OR-01081-00002-00068,,,,or_single_segment
,,no_fist_match,or1081.269,MS-OR-01081-00002-00069,,,,or_single_segment
,,no_fist_match,or1081.270,MS-OR-01081-00002-00070,,,,or_single_segment
,,no_fist_match,or1081.271,MS-OR-01081-00002-00071,,,,or_single_segment
,,no_fist_match,or1081.272,MS-OR-01081-00002-00072,,,,or_single_segment
,,no_fist_match,or1081.273,MS-OR-01081-00002-00073,,,,or_single_segment
,,no_fist_match,or1081.274,MS-OR-01081-00002-00074,,,,or_single_segment
,,no_fist_match,or1081.275.1,MS-OR-01081-00002-00075-00001,,,,or_single_segment
,,no_fist_match,or1081.275.2,MS-OR-01081-00002-00075-00002,,,,or_single_segment
,,no_fist_match,or1081.275.3,MS-OR-01081-00002-00075-00003,,,,or_single_segment
,,no_fist_match,or1081.275.4,MS-OR-01081-00002-00075-00004,,,,or_single_segment
,,no_fist_match,or1081.275.5,MS-OR-01081-00002-00075-00005,,,,or_single_segment
,,no_fist_match,or1081.275.6,MS-OR-01081-00002-00075-00006,,,,or_single_segment
,,no_fist_match,or1081.275.7,MS-OR-01081-00002-00075-00007,,,,or_single_segment
,,no_fist_match,or1081.275.8,MS-OR-01081-00002-00075-00008,,,,or_single_segment
,,no_fist_match,or1081.275.9,MS-OR-01081-00002-00075-00009,,,,or_single_segment
,,no_fist_match,or1081.275.10,MS-OR-01081-00002-00075-00010,,,,or_single_segment
,,no_fist_match,or1081.275.11,MS-OR-01081-00002-00075-00011,,,,or_single_segment
,,no_fist_match,or1081.275.12,MS-OR-01081-00002-00075-00012,,,,or_single_segment
,,no_fist_match,or1081.275.13,MS-OR-01081-00002-00075-00013,,,,or_single_segment
,,no_fist_match,or1081.275.14,MS-OR-01081-00002-00075-00014,,,,or_single_segment
,,no_fist_match,or1081.275.15,MS-OR-01081-00002-00075-00015,,,,or_single_segment
,,no_fist_match,or1081.275.16,MS-OR-01081-00002-00075-00016,,,,or_single_segment
,,no_fist_match,or1081.275.17,MS-OR-01081-00002-00075-00017,,,,or_single_segment
,,no_fist_match,or1081.275.18,MS-OR-01081-00002-00075-00018,,,,or_single_segment
,,no_fist_match,or1081.275.19,MS-OR-01081-00002-00075-00019,,,,or_single_segment
,,no_fist_match,or1081.275.20,MS-OR-01081-00002-00075-00020,,,,or_single_segment
,,no_fist_match,or1081.275.21,MS-OR-01081-00002-00075-00021,,,,or_single_segment
,,no_fist_match,or1081.275.22,MS-OR-01081-00002-00075-00022,,,,or_single_segment
,,no_fist_match,or1081.275.23,MS-OR-01081-00002-00075-00023,,,,or_single_segment
,,no_fist_match,or1081.275.24,MS-OR-01081-00002-00075-00024,,,,or_single_segment
,,no_fist_match,or1081.275.25,MS-OR-01081-00002-00075-00025,,,,or_single_segment
,,no_fist_match,or1081.275.26,MS-OR-01081-00002-00075-00026,,,,or_single_segment
,,no_fist_match,or1081.275.27,MS-OR-01081-00002-00075-00027,,,,or_single_segment
,,no_fist_match,or1081.275.28,MS-OR-01081-00002-00075-00028,,,,or_single_segment
,,no_fist_match,or1081.275.29,MS-OR-01081-00002-00075-00029,,,,or_single_segment
,,no_fist_match,or1081.275.30,MS-OR-01081-00002-00075-00030,,,,or_single_segment
,,no_fist_match,or1081.275.31,MS-OR-01081-00002-00075-00031,,,,or_single_segment
,,no_fist_match,or1081.275.32,MS-OR-01081-00002-00075-00032,,,,or_single_segment
,,no_fist_match,or1081.275.33,MS-OR-01081-00002-00075-00033,,,,or_single_segment
,,no_fist_match,or1081.275.34,MS-OR-01081-00002-00075-00034,,,,or_single_segment
,,no_fist_match,or1081.275.35,MS-OR-01081-00002-00075-00035,,,,or_single_segment
,,no_fist_match,or1081.275.36,MS-OR-01081-00002-00075-00036,,,,or_single_segment
,,no_fist_match,or1081.275minutefragments,MS-OR-01081-00002-00075-MINUTE-FRAGMENTS,,,,or_single_segment
,,no_fist_match,or1081.276,MS-OR-01081-00002-00076,,,,or_single_segment
,,no_fist_match,or1081.277,MS-OR-01081-00002-00077,,,,or_single_segment
,,no_fist_match,or1081.278,MS-OR-01081-00002-00078,,,,or_single_segment
,,no_fist_match,or1081.279,MS-OR-01081-00002-00079,,,,or_single_segment
,,no_fist_match,or1081.280,MS-OR-01081-00002-00080,,,,or_single_segment
,,no_fist_match,or1081.281,MS-OR-01081-00002-00081,,,,or_single_segment
,,no_fist_match,or1081.282,MS-OR-01081-00002-00082,,,,or_single_segment
,,no_fist_match,or1081.283,MS-OR-01081-00002-00083,,,,or_single_segment
,,no_fist_match,or1081.284,MS-OR-01081-00002-00084,,,,or_single_segment
,,no_fist_match,ts8h10.1minutefragments,MS-TS-00008-H-00010-00001-MINUTE-FRAGMENTS,,,,other
,,no_fist_match,ts12.59.1,MS-TS-00012-00059-00001,,,,other
,,no_fist_match,ts12.59.2,MS-TS-00012-00059-00002,,,,other
,,no_fist_match,ts18h2.1,MS-TS-00018-H-00002-00001,,,,other
,,no_fist_match,ts18j13,MS-TS-00018-J-00013,,,,other
,,multi_inventory,tsar18.11,MS-TS-AR-00018-00001-00001,,"14852103,15042103",,tsar_flattened_series
,,multi_inventory,tsar18.12,MS-TS-AR-00018-00001-00002,,"14853103,15043103",,tsar_flattened_series
,,multi_inventory,tsar18.13,MS-TS-AR-00018-00001-00003,,"14854103,15044103",,tsar_flattened_series
,,multi_inventory,tsar18.14,MS-TS-AR-00018-00001-00004,,"14855103,15045103",,tsar_flattened_series
,,multi_inventory,tsar18.15,MS-TS-AR-00018-00001-00005,,"14856103,15046103",,tsar_flattened_series
,,multi_inventory,tsar18.16,MS-TS-AR-00018-00001-00006,,"14857103,15047103",,tsar_flattened_series
,,multi_inventory,tsar18.17,MS-TS-AR-00018-00001-00007,,"14858103,15048103",,tsar_flattened_series
,,multi_inventory,tsar18.18,MS-TS-AR-00018-00001-00008,,"14859103,15049103",,tsar_flattened_series
,,multi_inventory,tsar18.19,MS-TS-AR-00018-00001-00009,,"14860103,15050103",,tsar_flattened_series
,,multi_inventory,tsar18.110,MS-TS-AR-00018-00001-00010,,"14952103,15142103",,tsar_flattened_series
,,multi_inventory,tsar18.111,MS-TS-AR-00018-00001-00011,,"14953103,15143103",,tsar_flattened_series
,,multi_inventory,tsar18.112,MS-TS-AR-00018-00001-00012,,"14954103,15144103",,tsar_flattened_series
,,multi_inventory,tsar18.113,MS-TS-AR-00018-00001-00013,,"14955103,15145103",,tsar_flattened_series
,,multi_inventory,tsar18.114,MS-TS-AR-00018-00001-00014,,"14956103,15146103",,tsar_flattened_series
,,multi_inventory,tsar18.115,MS-TS-AR-00018-00001-00015,,"14957103,15147103",,tsar_flattened_series
,,multi_inventory,tsar18.116,MS-TS-AR-00018-00001-00016,,"14958103,15148103",,tsar_flattened_series
,,multi_inventory,tsar18.117,MS-TS-AR-00018-00001-00017,,"14959103,15149103",,tsar_flattened_series
,,multi_inventory,tsar18.118,MS-TS-AR-00018-00001-00018,,"14960103,15150103",,tsar_flattened_series
,,multi_inventory,tsar18.119,MS-TS-AR-00018-00001-00019,,"14961103,15151103",,tsar_flattened_series
,,multi_inventory,tsar18.120,MS-TS-AR-00018-00001-00020,,"14962103,15152103",,tsar_flattened_series
,,multi_inventory,tsar18.121,MS-TS-AR-00018-00001-00021,,"14963103,15153103",,tsar_flattened_series
,,multi_inventory,tsar18.122,MS-TS-AR-00018-00001-00022,,"14964103,15154103",,tsar_flattened_series
,,multi_inventory,tsar18.123,MS-TS-AR-00018-00001-00023,,"14965103,15155103",,tsar_flattened_series
,,no_fist_match,tsar18.123a,MS-TS-AR-00018-00001-00023-A,,,,tsar_flattened_series
,,multi_inventory,tsar18.124,MS-TS-AR-00018-00001-00024,,"14966103,15156103",,tsar_flattened_series
,,multi_inventory,tsar18.125,MS-TS-AR-00018-00001-00025,,"14967103,15157103",,tsar_flattened_series
,,multi_inventory,tsar18.126,MS-TS-AR-00018-00001-00026,,"14968103,15158103",,tsar_flattened_series
,,multi_inventory,tsar18.127,MS-TS-AR-00018-00001-00027,,"14969103,15159103",,tsar_flattened_series
,,multi_inventory,tsar18.128,MS-TS-AR-00018-00001-00028,,"14970103,15160103",,tsar_flattened_series
,,multi_inventory,tsar18.129,MS-TS-AR-00018-00001-00029,,"14971103,15161103",,tsar_flattened_series
,,multi_inventory,tsar18.130,MS-TS-AR-00018-00001-00030,,"14972103,15162103",,tsar_flattened_series
,,multi_inventory,tsar18.131,MS-TS-AR-00018-00001-00031,,"14973103,15163103",,tsar_flattened_series
,,multi_inventory,tsar18.132,MS-TS-AR-00018-00001-00032,,"14974103,15164103",,tsar_flattened_series
,,multi_inventory,tsar18.133,MS-TS-AR-00018-00001-00033,,"14975103,15165103",,tsar_flattened_series
,,multi_inventory,tsar18.134,MS-TS-AR-00018-00001-00034,,"14976103,15166103",,tsar_flattened_series
,,multi_inventory,tsar18.135,MS-TS-AR-00018-00001-00035,,"14977103,15167103",,tsar_flattened_series
,,multi_inventory,tsar18.136,MS-TS-AR-00018-00001-00036,,"14978103,15168103",,tsar_flattened_series
,,multi_inventory,tsar18.137,MS-TS-AR-00018-00001-00037,,"14979103,15169103",,tsar_flattened_series
,,multi_inventory,tsar18.138,MS-TS-AR-00018-00001-00038,,"14980103,15170103",,tsar_flattened_series
,,multi_inventory,tsar18.139,MS-TS-AR-00018-00001-00039,,"14981103,15171103",,tsar_flattened_series
,,multi_inventory,tsar18.140,MS-TS-AR-00018-00001-00040,,"14982103,15172103",,tsar_flattened_series
,,multi_inventory,tsar18.141,MS-TS-AR-00018-00001-00041,,"14983103,15173103",,tsar_flattened_series
,,multi_inventory,tsar18.142,MS-TS-AR-00018-00001-00042,,"14984103,15174103",,tsar_flattened_series
,,multi_inventory,tsar18.143,MS-TS-AR-00018-00001-00043,,"14985103,15175103",,tsar_flattened_series
,,multi_inventory,tsar18.144,MS-TS-AR-00018-00001-00044,,"14986103,15176103",,tsar_flattened_series
,,multi_inventory,tsar18.145,MS-TS-AR-00018-00001-00045,,"14987103,15177103",,tsar_flattened_series
,,multi_inventory,tsar18.146,MS-TS-AR-00018-00001-00046,,"14988103,15178103",,tsar_flattened_series
,,multi_inventory,tsar18.147,MS-TS-AR-00018-00001-00047,,"14989103,15179103",,tsar_flattened_series
,,multi_inventory,tsar18.148,MS-TS-AR-00018-00001-00048,,"14990103,15180103",,tsar_flattened_series
,,multi_inventory,tsar18.149,MS-TS-AR-00018-00001-00049,,"14991103,15181103",,tsar_flattened_series
,,multi_inventory,tsar18.150,MS-TS-AR-00018-00001-00050,,"14992103,15182103",,tsar_flattened_series
,,multi_inventory,tsar18.151,MS-TS-AR-00018-00001-00051,,"14993103,15183103",,tsar_flattened_series
,,multi_inventory,tsar18.152,MS-TS-AR-00018-00001-00052,,"14994103,15184103",,tsar_flattened_series
,,multi_inventory,tsar18.153,MS-TS-AR-00018-00001-00053,,"14995103,15185103",,tsar_flattened_series
,,multi_inventory,tsar18.154,MS-TS-AR-00018-00001-00054,,"14996103,15186103",,tsar_flattened_series
,,multi_inventory,tsar18.155,MS-TS-AR-00018-00001-00055,,"14997103,15187103",,tsar_flattened_series
,,multi_inventory,tsar18.156,MS-TS-AR-00018-00001-00056,,"14998103,15188103",,tsar_flattened_series
,,multi_inventory,tsar18.157,MS-TS-AR-00018-00001-00057,,"14999103,15189103",,tsar_flattened_series
,,multi_inventory,tsar18.158,MS-TS-AR-00018-00001-00058,,"15000103,15190103",,tsar_flattened_series
,,multi_inventory,tsar18.159,MS-TS-AR-00018-00001-00059,,"15001103,15191103",,tsar_flattened_series
,,multi_inventory,tsar18.160,MS-TS-AR-00018-00001-00060,,"15002103,15192103",,tsar_flattened_series
,,multi_inventory,tsar18.161,MS-TS-AR-00018-00001-00061,,"15003103,15193103",,tsar_flattened_series
,,multi_inventory,tsar18.162,MS-TS-AR-00018-00001-00062,,"15004103,15194103",,tsar_flattened_series
,,multi_inventory,tsar18.163,MS-TS-AR-00018-00001-00063,,"15005103,15195103",,tsar_flattened_series
,,multi_inventory,tsar18.164,MS-TS-AR-00018-00001-00064,,"15006103,15196103",,tsar_flattened_series
,,multi_inventory,tsar18.165,MS-TS-AR-00018-00001-00065,,"15007103,15197103",,tsar_flattened_series
,,multi_inventory,tsar18.166,MS-TS-AR-00018-00001-00066,,"15008103,15198103",,tsar_flattened_series
,,multi_inventory,tsar18.167,MS-TS-AR-00018-00001-00067,,"15009103,15199103",,tsar_flattened_series
,,multi_inventory,tsar18.168,MS-TS-AR-00018-00001-00068,,"15010103,15200103",,tsar_flattened_series
,,multi_inventory,tsar18.169,MS-TS-AR-00018-00001-00069,,"15011103,15201103",,tsar_flattened_series
,,multi_inventory,tsar18.170,MS-TS-AR-00018-00001-00070,,"15012103,15202103",,tsar_flattened_series
,,multi_inventory,tsar18.171,MS-TS-AR-00018-00001-00071,,"15013103,15203103",,tsar_flattened_series
,,multi_inventory,tsar18.172,MS-TS-AR-00018-00001-00072,,"15014103,15204103",,tsar_flattened_series
,,multi_inventory,tsar18.173,MS-TS-AR-00018-00001-00073,,"15015103,15205103",,tsar_flattened_series
,,multi_inventory,tsar18.174,MS-TS-AR-00018-00001-00074,,"15016103,15206103",,tsar_flattened_series
,,multi_inventory,tsar18.175,MS-TS-AR-00018-00001-00075,,"15017103,15207103",,tsar_flattened_series
,,multi_inventory,tsar18.176,MS-TS-AR-00018-00001-00076,,"15018103,15208103",,tsar_flattened_series
,,multi_inventory,tsar18.177,MS-TS-AR-00018-00001-00077,,"15019103,15209103",,tsar_flattened_series
,,multi_inventory,tsar18.178,MS-TS-AR-00018-00001-00078,,"15020103,15210103",,tsar_flattened_series
,,multi_inventory,tsar18.179,MS-TS-AR-00018-00001-00079,,"15021103,15211103",,tsar_flattened_series
,,multi_inventory,tsar18.180,MS-TS-AR-00018-00001-00080,,"15022103,15212103",,tsar_flattened_series
,,multi_inventory,tsar18.181,MS-TS-AR-00018-00001-00081,,"15023103,15213103",,tsar_flattened_series
,,multi_inventory,tsar18.182,MS-TS-AR-00018-00001-00082,,"15024103,15214103",,tsar_flattened_series
,,multi_inventory,tsar18.183,MS-TS-AR-00018-00001-00083,,"15025103,15215103",,tsar_flattened_series
,,multi_inventory,tsar18.184,MS-TS-AR-00018-00001-00084,,"15026103,15216103",,tsar_flattened_series
,,multi_inventory,tsar18.185,MS-TS-AR-00018-00001-00085,,"15027103,15217103",,tsar_flattened_series
,,multi_inventory,tsar18.186,MS-TS-AR-00018-00001-00086,,"15028103,15218103",,tsar_flattened_series
,,multi_inventory,tsar18.187,MS-TS-AR-00018-00001-00087,,"15029103,15219103",,tsar_flattened_series
,,multi_inventory,tsar18.188,MS-TS-AR-00018-00001-00088,,"15030103,15220103",,tsar_flattened_series
,,multi_inventory,tsar18.189,MS-TS-AR-00018-00001-00089,,"15031103,15221103",,tsar_flattened_series
,,no_fist_match,tsar18.197,MS-TS-AR-00018-00001-00097,,,,tsar_flattened_series
,,no_fist_match,tsar18.198,MS-TS-AR-00018-00001-00098,,,,tsar_flattened_series
,,no_fist_match,tsar18.199,MS-TS-AR-00018-00001-00099,,,,tsar_flattened_series
,,no_fist_match,tsar18.1100,MS-TS-AR-00018-00001-00100,,,,tsar_flattened_series
,,no_fist_match,tsar18.1101,MS-TS-AR-00018-00001-00101,,,,tsar_flattened_series
,,no_fist_match,tsar18.1102,MS-TS-AR-00018-00001-00102,,,,tsar_flattened_series
,,no_fist_match,tsar18.1103,MS-TS-AR-00018-00001-00103,,,,tsar_flattened_series
,,no_fist_match,tsar18.1104,MS-TS-AR-00018-00001-00104,,,,tsar_flattened_series
,,no_fist_match,tsar18.1105,MS-TS-AR-00018-00001-00105,,,,tsar_flattened_series
,,no_fist_match,tsar18.1106,MS-TS-AR-00018-00001-00106,,,,tsar_flattened_series
,,no_fist_match,tsar18.1107,MS-TS-AR-00018-00001-00107,,,,tsar_flattened_series
,,no_fist_match,tsar18.1108,MS-TS-AR-00018-00001-00108,,,,tsar_flattened_series
,,no_fist_match,tsar18.1109,MS-TS-AR-00018-00001-00109,,,,tsar_flattened_series
,,no_fist_match,tsar18.1110,MS-TS-AR-00018-00001-00110,,,,tsar_flattened_series
,,no_fist_match,tsar18.1111,MS-TS-AR-00018-00001-00111,,,,tsar_flattened_series
,,no_fist_match,tsar18.1112,MS-TS-AR-00018-00001-00112,,,,tsar_flattened_series
,,no_fist_match,tsar18.1113,MS-TS-AR-00018-00001-00113,,,,tsar_flattened_series
,,no_fist_match,tsar18.1114,MS-TS-AR-00018-00001-00114,,,,tsar_flattened_series
,,no_fist_match,tsar18.1115,MS-TS-AR-00018-00001-00115,,,,tsar_flattened_series
,,no_fist_match,tsar18.1116,MS-TS-AR-00018-00001-00116,,,,tsar_flattened_series
,,no_fist_match,tsar18.1117,MS-TS-AR-00018-00001-00117,,,,tsar_flattened_series
,,no_fist_match,tsar18.1118,MS-TS-AR-00018-00001-00118,,,,tsar_flattened_series
,,no_fist_match,tsar18.1119,MS-TS-AR-00018-00001-00119,,,,tsar_flattened_series
,,no_fist_match,tsar18.1120,MS-TS-AR-00018-00001-00120,,,,tsar_flattened_series
,,no_fist_match,tsar18.1121,MS-TS-AR-00018-00001-00121,,,,tsar_flattened_series
,,no_fist_match,tsar18.1122,MS-TS-AR-00018-00001-00122,,,,tsar_flattened_series
,,no_fist_match,tsar18.1123,MS-TS-AR-00018-00001-00123,,,,tsar_flattened_series
,,no_fist_match,tsar18.1124,MS-TS-AR-00018-00001-00124,,,,tsar_flattened_series
,,no_fist_match,tsar18.1125,MS-TS-AR-00018-00001-00125,,,,tsar_flattened_series
,,no_fist_match,tsar18.1126,MS-TS-AR-00018-00001-00126,,,,tsar_flattened_series
,,no_fist_match,tsar18.1127,MS-TS-AR-00018-00001-00127,,,,tsar_flattened_series
,,no_fist_match,tsar18.1128,MS-TS-AR-00018-00001-00128,,,,tsar_flattened_series
,,no_fist_match,tsar18.1129,MS-TS-AR-00018-00001-00129,,,,tsar_flattened_series
,,no_fist_match,tsar18.1130,MS-TS-AR-00018-00001-00130,,,,tsar_flattened_series
,,no_fist_match,tsar18.1131,MS-TS-AR-00018-00001-00131,,,,tsar_flattened_series
,,no_fist_match,tsar18.1132,MS-TS-AR-00018-00001-00132,,,,tsar_flattened_series
,,no_fist_match,tsar18.1133,MS-TS-AR-00018-00001-00133,,,,tsar_flattened_series
,,no_fist_match,tsar18.1134,MS-TS-AR-00018-00001-00134,,,,tsar_flattened_series
,,no_fist_match,tsar18.1135,MS-TS-AR-00018-00001-00135,,,,tsar_flattened_series
,,no_fist_match,tsar18.1136,MS-TS-AR-00018-00001-00136,,,,tsar_flattened_series
,,no_fist_match,tsar18.1137,MS-TS-AR-00018-00001-00137,,,,tsar_flattened_series
,,no_fist_match,tsar18.1138,MS-TS-AR-00018-00001-00138,,,,tsar_flattened_series
,,no_fist_match,tsar18.1139,MS-TS-AR-00018-00001-00139,,,,tsar_flattened_series
,,no_fist_match,tsar18.1140,MS-TS-AR-00018-00001-00140,,,,tsar_flattened_series
,,no_fist_match,tsar18.1142,MS-TS-AR-00018-00001-00142,,,,tsar_flattened_series
,,no_fist_match,tsar18.1143,MS-TS-AR-00018-00001-00143,,,,tsar_flattened_series
,,no_fist_match,tsar18.1144,MS-TS-AR-00018-00001-00144,,,,tsar_flattened_series
,,no_fist_match,tsar18.1145,MS-TS-AR-00018-00001-00145,,,,tsar_flattened_series
,,no_fist_match,tsar18.1146,MS-TS-AR-00018-00001-00146,,,,tsar_flattened_series
,,no_fist_match,tsar18.1147,MS-TS-AR-00018-00001-00147,,,,tsar_flattened_series
,,no_fist_match,tsar18.1148,MS-TS-AR-00018-00001-00148,,,,tsar_flattened_series
,,no_fist_match,tsar18.1149,MS-TS-AR-00018-00001-00149,,,,tsar_flattened_series
,,no_fist_match,tsar18.1150,MS-TS-AR-00018-00001-00150,,,,tsar_flattened_series
,,no_fist_match,tsar18.1151,MS-TS-AR-00018-00001-00151,,,,tsar_flattened_series
,,no_fist_match,tsar18.1152,MS-TS-AR-00018-00001-00152,,,,tsar_flattened_series
,,no_fist_match,tsar18.1153,MS-TS-AR-00018-00001-00153,,,,tsar_flattened_series
,,no_fist_match,tsar18.1154,MS-TS-AR-00018-00001-00154,,,,tsar_flattened_series
,,no_fist_match,tsar18.1155,MS-TS-AR-00018-00001-00155,,,,tsar_flattened_series
,,no_fist_match,tsar18.1156,MS-TS-AR-00018-00001-00156,,,,tsar_flattened_series
,,no_fist_match,tsar18.1157,MS-TS-AR-00018-00001-00157,,,,tsar_flattened_series
,,no_fist_match,tsar18.1158,MS-TS-AR-00018-00001-00158,,,,tsar_flattened_series
,,no_fist_match,tsar18.1159,MS-TS-AR-00018-00001-00159,,,,tsar_flattened_series
,,no_fist_match,tsar18.1160,MS-TS-AR-00018-00001-00160,,,,tsar_flattened_series
,,no_fist_match,tsar18.1161,MS-TS-AR-00018-00001-00161,,,,tsar_flattened_series
,,no_fist_match,tsar18.1162,MS-TS-AR-00018-00001-00162,,,,tsar_flattened_series
,,no_fist_match,tsar18.1163,MS-TS-AR-00018-00001-00163,,,,tsar_flattened_series
,,no_fist_match,tsar18.1164,MS-TS-AR-00018-00001-00164,,,,tsar_flattened_series
,,no_fist_match,tsar18.1165,MS-TS-AR-00018-00001-00165,,,,tsar_flattened_series
,,no_fist_match,tsar18.1166,MS-TS-AR-00018-00001-00166,,,,tsar_flattened_series
,,no_fist_match,tsar18.1167,MS-TS-AR-00018-00001-00167,,,,tsar_flattened_series
,,no_fist_match,tsar18.1168,MS-TS-AR-00018-00001-00168,,,,tsar_flattened_series
,,no_fist_match,tsar18.1169,MS-TS-AR-00018-00001-00169,,,,tsar_flattened_series
,,no_fist_match,tsar18.1170,MS-TS-AR-00018-00001-00170,,,,tsar_flattened_series
,,no_fist_match,tsar18.1171,MS-TS-AR-00018-00001-00171,,,,tsar_flattened_series
,,no_fist_match,tsar18.1172,MS-TS-AR-00018-00001-00172,,,,tsar_flattened_series
,,no_fist_match,tsar18.1173,MS-TS-AR-00018-00001-00173,,,,tsar_flattened_series
,,no_fist_match,tsar18.1174,MS-TS-AR-00018-00001-00174,,,,tsar_flattened_series
,,no_fist_match,tsar18.1175,MS-TS-AR-00018-00001-00175,,,,tsar_flattened_series
,,no_fist_match,tsar18.1176,MS-TS-AR-00018-00001-00176,,,,tsar_flattened_series
,,no_fist_match,tsar18.1177,MS-TS-AR-00018-00001-00177,,,,tsar_flattened_series
,,no_fist_match,tsar18.1178,MS-TS-AR-00018-00001-00178,,,,tsar_flattened_series
,,no_fist_match,tsar18.1179,MS-TS-AR-00018-00001-00179,,,,tsar_flattened_series
,,no_fist_match,tsar18.1180,MS-TS-AR-00018-00001-00180,,,,tsar_flattened_series
,,no_fist_match,tsar18.1181,MS-TS-AR-00018-00001-00181,,,,tsar_flattened_series
,,no_fist_match,tsar18.1182,MS-TS-AR-00018-00001-00182,,,,tsar_flattened_series
,,no_fist_match,tsar18.1183,MS-TS-AR-00018-00001-00183,,,,tsar_flattened_series
,,no_fist_match,tsar18.1184,MS-TS-AR-00018-00001-00184,,,,tsar_flattened_series
,,no_fist_match,tsar18.1185,MS-TS-AR-00018-00001-00185,,,,tsar_flattened_series
,,no_fist_match,tsar18.1186,MS-TS-AR-00018-00001-00186,,,,tsar_flattened_series
,,no_fist_match,tsar18.1187,MS-TS-AR-00018-00001-00187,,,,tsar_flattened_series
,,no_fist_match,tsar18.1188,MS-TS-AR-00018-00001-00188,,,,tsar_flattened_series
,,no_fist_match,tsar18.1189,MS-TS-AR-00018-00001-00189,,,,tsar_flattened_series
,,multi_inventory,tsar18.21,MS-TS-AR-00018-00002-00001,,"14862103,15052103",,tsar_flattened_series
,,multi_inventory,tsar18.22,MS-TS-AR-00018-00002-00002,,"14863103,15053103",,tsar_flattened_series
,,multi_inventory,tsar18.23,MS-TS-AR-00018-00002-00003,,"14864103,15054103",,tsar_flattened_series
,,multi_inventory,tsar18.24,MS-TS-AR-00018-00002-00004,,"14866103,15055103",,tsar_flattened_series
,,multi_inventory,tsar18.25,MS-TS-AR-00018-00002-00005,,"14867103,15056103",,tsar_flattened_series
,,multi_inventory,tsar18.26,MS-TS-AR-00018-00002-00006,,"14868103,15057103",,tsar_flattened_series
,,multi_inventory,tsar18.27,MS-TS-AR-00018-00002-00007,,"14869103,15058103",,tsar_flattened_series
,,multi_inventory,tsar18.28,MS-TS-AR-00018-00002-00008,,"14870103,15059103",,tsar_flattened_series
,,multi_inventory,tsar18.29,MS-TS-AR-00018-00002-00009,,"14871103,15060103",,tsar_flattened_series
,,no_fist_match,tsar18.210,MS-TS-AR-00018-00002-00010,,,,tsar_flattened_series
,,no_fist_match,tsar18.211,MS-TS-AR-00018-00002-00011,,,,tsar_flattened_series
,,no_fist_match,tsar18.212,MS-TS-AR-00018-00002-00012,,,,tsar_flattened_series
,,no_fist_match,tsar18.213,MS-TS-AR-00018-00002-00013,,,,tsar_flattened_series
,,no_fist_match,tsar18.214,MS-TS-AR-00018-00002-00014,,,,tsar_flattened_series
,,no_fist_match,tsar18.215,MS-TS-AR-00018-00002-00015,,,,tsar_flattened_series
,,no_fist_match,tsar18.216,MS-TS-AR-00018-00002-00016,,,,tsar_flattened_series
,,no_fist_match,tsar18.217,MS-TS-AR-00018-00002-00017,,,,tsar_flattened_series
,,no_fist_match,tsar18.218,MS-TS-AR-00018-00002-00018,,,,tsar_flattened_series
,,no_fist_match,tsar18.219,MS-TS-AR-00018-00002-00019,,,,tsar_flattened_series
,,no_fist_match,tsar18.220,MS-TS-AR-00018-00002-00020,,,,tsar_flattened_series
